	Iozone: Performance Test of File I/O
	        Version $Revision: 3.465 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa,
	             Alexey Skidanov.

	Run began: Thu Sep 22 12:28:01 2016

	O_DIRECT feature enabled
	Auto Mode
	Command line used: /root/iozone -I -a
	Output is in kBytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 kBytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                              random    random     bkwd    record    stride                                    
              kB  reclen    write  rewrite    read    reread    read     write     read   rewrite      read   fwrite frewrite    fread  freread
           16384    4096   380536   385887   405052   415985   414312   379223   416472    384908    399660  1326098  1668239  1928870  1907083
           16384    8192   378954   378601   450714   444010   443360   386542   426744    385869    431135  1315361  2421507  2142475  2166316
           16384   16384   381288   377405   380774   458693   450047   383267   458769    385296    459502  1190611  1569052  2076003  2099663
           32768      64   142650   154747    98736   100122    90825    79647    78422    131853    101812  1269142  1726450  3051906  3137173
           32768     128   214368   225584   160134   161946   162483   232229   158087    228796    158606  1223835  1656873  2752202  2763825
           32768     256   266799   275095   205328   206793   205393   275791   205840    273650    205745  1182710  1609038  3038546  3072785
           32768     512   337536   346946   284459   280966   285372   285428   268517    341967    277652  1101363  1459278  2356925  2405183
           32768    1024   371919   369483   343066   349719   342775   374213   338309    369757    345111  1123190  1498988  2635161  2672775
           32768    2048   337348   373761   389691   385355   389557   381476   396865    375478    367523  1150725  1509972  2656091  2654552
           32768    4096   342750   365006   371801   351863   388167   347766   359357    342937    355300  1224784  1575235  2376405  2399347
           32768    8192   370309   344234   376366   365082   353648   383884   366680    369058    378008  1362267  1719560  2061023  2071023
           32768   16384   369850   379135   377237   396342   360674   391675   405139    397848    380837  1217320  2115135  2126556  2155066
